순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
119,9788954609111,3636233,파우스트 2,"13,500원",750원,요한 볼프강 폰 괴테 저/이인웅 역,문학동네,"괴테가 60여 년에 걸쳐 완성한 12,111행의 대작
전 인류의 역사에 뒤지지 않는 한 인간의 장엄한 드라마

괴테가 세상을 떠나기 전 무려 60여 년에 걸쳐 완성한 대작 『파우스트』. 괴테의 역량의 결정체라는 평가를 뛰어 넘어 독일 문학사의 거대한 기둥으로 추앙받고 있는 작품으로 전 인류의 역사에 뒤지지 않는 깊이를 지닌 인간 파우스트의 생애를 그려낸 장엄한 드라마이다.",1,국내도서-소설/시/희곡
120,9788932022918,7433933,햇빛 속에 그리고 그늘 속에 나 여기 있으리,"9,900원",550원,크리스티안 크라흐트 저/배수아 역,문학과지성사,"1917년 취리히발 상트페테르부르크행 열차에 레닌은 없었다!

1917년 레닌은 취리히발 상트페테르부르크행 열차를 타지 않고 러시아에서는 공산주의 혁명이 일어나지 않는다. 대신 스위스에서 혁명이 일어나 스위스소비에트공화국(SSR)이 설립된다. 크리스티안 크라흐트의 세번째 장편소설 『나 여기 있으리 햇빛 속에 그리고 그늘 속에』는 1차대전이 끝나지 않고 96년 동안 전쟁이 이어지고 있다는 대체역사를 배경으로 시작된다.

SSR 뉴베른의 당지도원인 ‘나’는 어느 날 비밀 전보를 통해 스위스령 잘츠부르크의 혁명위원회로부터 브라친스키 대령이라는 사람을 체포해달라는 요청을 받는다. 그러나 브라친스키는 이미 도망쳤고 ‘나’는 그의 뒤를 추적한다. ‘나’는 스위스소비에트 최후의 보루인 알프스 요새를 찾아가 브라친스키를 만나지만 체포하지 못한다.",1,국내도서-소설/시/희곡
121,9788933871645,102603626,명상 살인,"6,300원",350원,카르스텐 두세 저/박제헌 역,세계사,"“누구도 이런 살인은 상상하지 못했다”

인간관계와 업무 스트레스에 시달리다 못해 그 원흉이 되는 사람이 사라지길 바란 경험이 한 번도 없는 현대인이 있을까? 그런 면에서 『명상 살인』의 주인공 비요른 디멜도 처음엔 여느 사람과 다를 바 없었다. 대형 로펌에서 일하는 변호사로서 그는 밤낮도, 주말도 없이 일해야 했다. 아내와는 마주칠 때마다 싸웠고 소중한 딸의 얼굴은 거의 보지 못했다. 

비요른이 살인자가 되던 주말도 평소와 같았다. 딸과 여행을 가기 위해 전날 늦은 밤까지 일했지만 휴가를 제대로 즐길 수 있다면 괜찮았다. 그런데 이제 막 별장으로 출발한 순간 전화벨이 울렸다. 조직폭력범 의뢰인이 또 범죄를 저질렀고 그는 언제나와 같이 비요른에게 뒤처리를 맡겼다. 비요른이 명상을 시작했다는 점만이 달랐다. 그러나 이 책을 읽은 독자들은 명상이 엄청난 차이를 만들어낸다는 사실에 모두 동감할 수밖에 없을 것이다.",2,국내도서-소설/시/희곡
122,9788954626125,14949802,현기증 · 감정들,"12,600원",700원,W.G.제발트 저/배수아 역,문학동네,"동시대 가장 경이로운 작가 제발트의 첫 장편소설

제발트 고유의 주제와 특징이 집약되어 있는 작품
제발트를 사랑하는 작가 배수아의 첫 제발트 번역서

“문학의 위대함이 여전히 가능함을 보여주는 몇 안 되는 작가”(수전 손택), “쓸 수 없는 것을 쓴 최고의 작가”(『뉴욕 타임스』), “신비에 싸인, 가장 숭고한 현대 작가”(『뉴 리퍼블릭 북 리뷰』) 등의 찬사를 받으며 문단에 등장한 이래, 20세기 말 독일어권 문학을 대표하는 작가이자 동시대 가장 경이로운 작가로 손꼽히는 W. G. 제발트. 그는 1988년 산문시집 『자연을 따라. 기초시』를 발표한 이후 2001년 영국 노리치 근처에서 불의의 교통사고로 세상을 떠날 때까지 십삼 년 남짓한 세월 동안 네 편의 장편소설과 세 편의 시집, 그리고 산문, 비평, 논문 들을 펴냈다.

그중 1990년에 발표한 『현기증.",1,국내도서-소설/시/희곡
123,9788931024654,143496500,토니오 크뢰거,"8,100원",450원,토마스 만 저/강두식 역,문예출판사,"위대한 산문정신의 소유자이자
20세기 독일 문학의 최고 작가로 손꼽히는
토마스 만의 걸작 중단편선!

철저한 산문정신의 소유자로 널리 알려진 토마스 만이 이룩한 문학적 성취와 특징은 독일 문학 사상 그 유례를 찾기 어렵다는 데 그 의의가 있다. 대체로 독일의 작가는 헤르만 헤세처럼 서정시와 같은 소설을 많이 썼기 때문이다. 그렇다고 토마스 만의 소설을 영국이나 프랑스 문학의 사실주의 계열에 놓을 수 있는 것도 아니다. 토마스 만이 자신이 작가라는 사실을 철저하게 의식하고 글을 썼기 때문이다. 그의 작품에서 가장 중요하게 도드라지는 것은 예술가의 자의식이다. 19세기 영국이나 프랑스의 위대한 소설가들은 작품 뒤에서 얼굴을 보이지 않고 객관적인 위치를 점유해 소설을 전개해 나갔다. 그러나 토마스 만은 자신이 포착한 현실을 예술가적 자의식을 활용해 재구성한다.",1,국내도서-소설/시/희곡
124,9788954696241,123294909,실종자,"16,650원",920원,프란츠 카프카 저/이재황 역 ,문학동네,"관계에서 거듭 밀려나 점점 사라져가는 자의 실존
카프카 문학의 정수가 담긴 첫 장편소설

“이 책의 주인공 카를 로스만은 영원히 소속감이라는 바위를 헛되이 굴리는 현대의 시시포스다.” _알베르 카뮈

『소송』 『성』과 더불어 ‘고독’ 삼부작으로 불리는 『실종자』는 카프카의 첫 장편소설로, 미완성작으로 남았으나 카프카 문학의 정수를 보여준다. 브로트가 1927년부터 ‘아메리카’라는 제목으로 펴냈으나, 1983년 독일에서 발간된 비평판 이후 카프카가 일기에 쓴 원제대로 ‘실종자’로 바뀌었다. 잘못을 저질러 고향에서 쫓겨나 뉴욕에 오게 된 한 청년이 고도의 기술문명과 자본주의 체제인 미국 사회에서 겪는 소외와 상실, 고독의 문제를 첨예하게 짚어낸다. 이 소설의 첫 장 「화부」는 카프카 생전 1913년 단행본으로 발표되어 당시 큰 성공을 거두었으며, 폰타네상을 수상한 바 있다.",2,국내도서-소설/시/희곡
125,9788937463310,16777484,개선문 1,"11,700원",650원,에리히 마리아 레마르크 저/장희창 역,민음사,"20세기 반전 문학의 거장, 에리히 마리아 레마르크의 대표작
국내 최초 정식 계약 완역판

『개선문』은 전운이 감도는 유럽의 마지막 피난처, 파리에서 살아가는 평범한 사람들의 이야기를 다룬 소설로, 레마르크의 대표작 중 하나다. 레마르크는 나치스를 피해 파리에 숨어 사는 라비크와 아름다운 여배우 조앙 마두의 사랑을 중심으로, 하루하루 희망 없이, 하지만 의연하게 살아가는 이들의 모습을 따뜻하게 그려 낸다. 『개선문』은, 두 번의 세계대전과 냉전 시대를 겪었지만 아직도 전쟁과 기아, 의도적이거나 우연한 죽음과 절망으로 고통받는 이 세상에서 우리가 더욱 소중하게 여겨야 할 것이 바로 사랑과 우정, 평범한 삶의 순간순간임을 깨닫게 한다. 민음사 세계문학전집 『개선문』은 국내에서는 처음으로 정식 계약을 거친 작품으로, 니체, 괴테, 귄터 그라스 등 독일 문학의 대표작들을 연구, 번역해 온 장희창 교수의 완역판으로 출간된다.",1,국내도서-소설/시/희곡
126,9788932911946,6118404,소송,"12,420원",690원,프란츠 카프카 저/김재혁 역,열린책들,"어느 날 아침 요제프 K는 자신의 방에서 건장한 사내에게 느닷없이 체포된다. 정신이 번쩍 근다. 이곳은 분명 법치 국가이고 어딜 가나 평화로우며 법은 모두 잘 지켜지고 있는데, 감히 누가 집에 있는 그에게 달려든단 말인가? 그의 생일 맞아 은행 동료들이 깜찍한 수작을 부린게 틀림 없다. 그냥 하하 웃어넘기면 그만일 것이다. 그런데 오늘따라 왜 안나는 아침식사를 가져다 주지 않는 것일까? 앞 건물의 노파는 왜 관찰하고 있는 걸까? 사람들에게 구경거리가 되기는 정말 싫은데.",1,국내도서-소설/시/희곡
127,9788937428791,147561747,환상동화,"17,100원",950원,"헤르만 헤세 저/정서웅,윤예령 역",민음사,"“천천히 천천히 내 청춘은 시들어 갔다.
무한히 먼 곳으로부터 뭔가 제한된 세계,
현실 세계, 어른들의 세계가 다가왔다.” _「마법사의 어린 시절」 중에서

『데미안』을 쓴 헤르만 헤세가 들려주는 환상소설
꿈과 사랑, 자유와 내적 성장을 향한 마술적 여정
장종완 작가의 환상적인 일러스트 화보 수록!

『데미안』을 쓴 헤르만 헤세가 들려주는 환상동화는 어떤 색채일까? 
전쟁과 가족사를 겪은 노작가가 쓴 환상적인 이야기

헤르만 헤세가 쓴 환상적인 이야기를 엮은 단편집 『환상소설』이 민음사에서 출간되었다. 이 책에는 헤르만 헤세의 환상적인 문학 세계를 한층 더 폭넓고 깊이 있게 맛볼 수 있는 이야기 열한 편이 실려 있다. 아울러 자연의 이미지를 의인화하여 초현실적인 풍경과 상황을 회화, 설치 등으로 작업화하는 장종완 작가가, 헤세의 『환상소설』을 읽고 영감을 받아 작업한 작품 이미지 7점을 수록하여 화보로 구성하였다.",1,국내도서-소설/시/희곡
128,9788932920269,89967997,승부,"11,520원",640원,파트리크 쥐스킨트 저/박종대 역/장자크 상페 그림,열린책들,"장자크 상페의 그림과 어우러져 더욱 유머러스한 한 판 승부 

두 명의 체스꾼을 중심으로 전개되는『승부』는 삶의 축소판과 같은 이야기다. 늙은 고수이자 체스 챔피언인 ""장""과 예기치 못한 포석과 공격으로 챔피언의 허를 찌르는 젊은 도전자의 한판 승부가 장자크 상페의 그림과 어우러져 더욱 흥미롭게 다가온다. 뤽상부르 공원 일대의 체스계를 주름잡던 장은 체스의 기본도 제대로 모르는 완전 초보와 어느 날 저녁에 체스 한 판을 두게 된다. 소설은 이렇게 낯선 젊은이가 동네 챔피언에게 도전장을 내미는 것으로 시작한다. 그런데 도전자의 포스가 범상치 않다. 일단 말이 없다. 거기다 세상 모든 일에 무심한 듯한 냉담함과 무표정한 얼굴, 범접하기 어려운 외모, 몸에 밴 침착함과 자신감, 이 모든 것이 어우러지면서 묘한 오라가 풍겨져 나온다. 동네 체스 챔피언 장도 이러한 오라에 압도되어 시작부터 바짝 긴장한다.",1,국내도서-소설/시/희곡
129,9788932405209,119810681,선택적 친화력,"13,500원",750원,요한 볼프강 폰 괴테 저/장희창 역,을유문화사,"을유세계문학전집 127번째 작품으로 『선택적 친화력』이 출간되었다. 낭만적인 사랑을 향한 인간의 욕망과 이를 제어하려는 결혼 제도 사이에서 네 남녀의 불안정한 관계를 그려 낸 이 작품은 괴테의 후반기 문학 세계를 대표하는 소설 가운데 하나다. 본문에 소개되는 일기와 편지, 노벨레(짧은 산문) 등을 토대로 인물들의 관계를 드러내는 한편, 당대 귀족 사회를 묘사함으로써 한 시대의 사회·문화적인 흐름을 생생하게 보여 주는 걸작이다.",2,국내도서-소설/시/희곡
130,9788937463327,16777487,개선문 2,"11,700원",650원,에리히 마리아 레마르크 저/장희창 역,민음사,"20세기 반전 문학의 거장, 에리히 마리아 레마르크의 대표작
국내 최초 정식 계약 완역판

『개선문』은 전운이 감도는 유럽의 마지막 피난처, 파리에서 살아가는 평범한 사람들의 이야기를 다룬 소설로, 레마르크의 대표작 중 하나다. 레마르크는 나치스를 피해 파리에 숨어 사는 라비크와 아름다운 여배우 조앙 마두의 사랑을 중심으로, 하루하루 희망 없이, 하지만 의연하게 살아가는 이들의 모습을 따뜻하게 그려 낸다. 『개선문』은, 두 번의 세계대전과 냉전 시대를 겪었지만 아직도 전쟁과 기아, 의도적이거나 우연한 죽음과 절망으로 고통받는 이 세상에서 우리가 더욱 소중하게 여겨야 할 것이 바로 사랑과 우정, 평범한 삶의 순간순간임을 깨닫게 한다. 민음사 세계문학전집 『개선문』은 국내에서는 처음으로 정식 계약을 거친 작품으로, 니체, 괴테, 귄터 그라스 등 독일 문학의 대표작들을 연구, 번역해 온 장희창 교수의 완역판으로 출간된다.
",1,국내도서-소설/시/희곡
131,9788933871720,105852471,명상 살인 2,"6,300원",350원,카르스텐 두세 저/전은경 역,세계사,"“본 적 없는 신선함과 빈틈없는 서사
명상 중독자의 오묘한 내면아이”
더 내밀하게, 더 위트 있게, 더 기묘하게 돌아온 명상 살인자의 고백

독일에서 출간된 후 약 2년 반 동안 베스트셀러의 위치를 견고히 지켜내고 있으며 국내에서도 많은 사랑을 받은 이단아 명상가 비요른의 이야기가 생각하지 못한 모습으로 돌아왔다. 평화로운 명상과 피 튀기는 살인, 전개를 예상할 수 없는 범죄소설과 공감되는 유쾌한 블랙코미디물, 이 어려운 조화를 『명상 살인』은 해낸다. 이번에도 작가 카르스텐 두세는 어울리지 않을 것 같았던 요소들을 솜씨 좋게 엮어나갈 뿐 아니라, 주인공의 심리에 한 발 더 깊숙이 들어가고 한층 더 유려하게 사회를 풍자한다.

전편이 일상적 스트레스를 해소할 명상 방법을 소개했다면, 2편은 억눌려 있던 어릴 적 상처에 접근해 근원적인 내면의 문제들을 다룬다.",2,국내도서-소설/시/희곡
