순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
68,9788934991694,91184119,사조영웅전 1,"11,520원",640원,김용 저/김용소설번역연구회 역,김영사,"중국 문학의 찬란한 금자탑이자 영원한 신화 김용의 대표작
국내 최초 정식 출간 완역본

무협소설사에 길이 남을 불멸의 고전 『사조영웅전』. 김용의 작품 가운데 가장 널리 애독된 〈사조삼부곡〉 시리즈의 첫 번째 이야기가 막을 올린다! 김용이 무협 작가로 널리 알려진 계기가 된 소설이자, 역사와 허구의 교묘한 배합, 눈앞에서 그려지는 듯한 무공 묘사, 개성 강한 인물 군상 등 ‘김용 스타일’이 확고하게 자리 잡은 작품. 송·금·원 교체기의 거대한 소용돌이 속에서 대의를 위해 헌신한 영웅들을 통해 되새기는 진정한 도(道)와 의(義)의 의미! 드넓은 중원과 사막을 무대로 펼쳐지는 의인 협객들의 호쾌한 모험과 대결까지. 격동하는 중국 역사의 한 페이지가 신필(神筆) 김용의 붓끝에서 되살아난다.",2,국내도서-소설/시/희곡
69,9788937463440,29402634,뇌우,"10,800원",600원,차오위 저/오수경 역,민음사,"중국 봉건 사회의 모순과 뒤얽힌 욕망을 폭로하는, 단 하루의 ‘시극(詩劇)’
중국 근대극의 창시자, 중국의 입센이라 불리는 차오위의 대표작
한 가정의 거실에서 펼쳐지는 봉건 시대의 적나라한 모순과 비극적인 욕망의 드라마
▶ 내가 쓴 것은 한 편의 시였다. -차오위

『인형의 집』의 작가 헨리크 입센에 비견되며 중국 근대극의 창시자로 불리는 차오위. 그의 대표작으로 꼽히는 『뇌우』가 민음사 세계문학전집(344)으로 출간되었다. 이 작품은 1920년대 조우씨와 루씨 두 집안의 갈등을 중심으로 당시의 봉건적 사회 질서와 가부장적 가족 제도하에서 일어난 죄악을 폭로하고 그 파멸을 그리고 있다.

찌는 듯한 열기로 가득한 1920년대 중국의 어느 여름날, 대지주 조우씨의 집 거실에 모두의 운명을 뒤바꿀 비밀의 그림자가 드리운다. 대지주 조우푸위안은 엄청난 재산을 이룬 자본가이면서 다소 엄격하지만 존경받는 아버지로 살아왔다.",1,국내도서-소설/시/희곡
70,9791130661322,139806771,상견니,"16,200원",900원,싼펑프로덕션 저/김소희 역,오브제,"“사랑하고 헤어져도 만남이 헛되지 않게”

허광한, 가가연, 시백우 주연!
대만 인구 1/4, 전 세계 10억 명이 본 드라마
〈상견니〉의 서사를 아름다운 문장으로 담아낸 소설 출간

세계적인 신드롬을 일으키고 상친자들의 가슴에 깊은 후유증을 남긴 대만 드라마 〈상견니〉의 오리지널 시나리오를 각색한 소설이 출간되었다. 2020년에 출간된 초판의 아쉬움을 보완하기 위해 새로운 번역과 가독성을 높인 편집으로 소장 가치와 문학으로서의 완성도를 높였다.

세상을 떠난 남자 친구 왕취안성을 그리워하던 황위쉬안은 ‘세상에 존재하는 또 다른 나’를 찾아주는 애플리케이션을 이용해 왕취안성과 닮은 남자의 사진을 찾아낸다. 하지만 20년 전에 찍힌 그 사진 속에는 자신과 같은 얼굴을 한 여자가 있다.",1,국내도서-소설/시/희곡
71,9788932014357,384603,서유기 제10권,"11,700원",650원,오승은 저/임홍빈 역,문학과지성사,"『서유기』를 제대로 읽는다는 것은 유불도 3교에 중국 고대 신화와 전설이 모두 녹아 있는 동양적 판타지의 정수와 만나는 일이다. 캐릭터 중심의 아동물에서 벗어나, 명나라 당시의 암울한 정치와 도교를 우회적으로 조롱하는 풍자문학의 걸작으로 다시 만나는『서유기』",1,국내도서-소설/시/희곡
72,9788932014340,384601,서유기 제9권,"11,700원",650원,오승은 저/임홍빈 역,문학과지성사,"『서유기』를 제대로 읽는다는 것은 유불도 3교에 중국 고대 신화와 전설이 모두 녹아 있는 동양적 판타지의 정수와 만나는 일이다. 캐릭터 중심의 아동물에서 벗어나, 명나라 당시의 암울한 정치와 도교를 우회적으로 조롱하는 풍자문학의 걸작으로 다시 만나는『서유기』",1,국내도서-소설/시/희곡
73,9788932014333,384599,서유기 제8권,"11,700원",650원,오승은 저/임홍빈 역,문학과지성사,"『서유기』를 제대로 읽는다는 것은 유불도 3교에 중국 고대 신화와 전설이 모두 녹아 있는 동양적 판타지의 정수와 만나는 일이다. 캐릭터 중심의 아동물에서 벗어나, 명나라 당시의 암울한 정치와 도교를 우회적으로 조롱하는 풍자문학의 걸작으로 다시 만나는『서유기』",1,국내도서-소설/시/희곡
74,9788932014326,384597,서유기 제7권,"11,700원",650원,오승은 저/임홍빈 역,문학과지성사,"『서유기』를 제대로 읽는다는 것은 유불도 3교에 중국 고대 신화와 전설이 모두 녹아 있는 동양적 판타지의 정수와 만나는 일이다. 캐릭터 중심의 아동물에서 벗어나, 명나라 당시의 암울한 정치와 도교를 우회적으로 조롱하는 풍자문학의 걸작으로 다시 만나는『서유기』",1,국내도서-소설/시/희곡
75,9788932014210,371081,서유기 제6권,"11,700원",650원,오승은 저/임홍빈 역,문학과지성사,"『서유기』를 제대로 읽는다는 것은 유불도 3교에 중국 고대 신화와 전설이 모두 녹아 있는 동양적 판타지의 정수와 만나는 일이다. 캐릭터 중심의 아동물에서 벗어나, 명나라 당시의 암울한 정치와 도교를 우회적으로 조롱하는 풍자문학의 걸작으로 다시 만나는『서유기』",1,국내도서-소설/시/희곡
76,9788954696036,123195212,번화 1,"16,200원",900원,진위청 저/김태성 역,문학동네,"“사람의 마음도 살로 되어 있잖아요. 
상하이에는 놀랍고 위험한 이야기들이 필요해요.
갖가지 기적이 다 일어나는 곳이니까요.”

왕가위 감독 영화·드라마화 예정
〈화양연화〉 〈2046〉을 잇는 3부작의 결정판!

도시의 과거와 현재를 촘촘히 직조해낸 상하이 데카메론

1960년대부터 1990년대까지, 세 청춘의 삶에 스며든 상하이의 수많은 사람들과 골목, 음식, 무수한 민담과 풍경의 편린들…… 시대와 공간을 현미경으로 들여다보듯 세밀히 묘사하며 과거와 현재를 촘촘히 직조해낸 상하이 데카메론. 『번화』는 문화대혁명 시기를 거쳐온 젊은이들의 삶과 도시의 풍경을 진솔하고도 생생하게 그려낸 작가 진위청의 대표작이다. 마오둔문학상, 시내암상, 루쉰문화상 연도소설상 등을 수상했으며 왕가위 감독이 영화 및 드라마 판권을 확보해 전작 [화양연화] [2046]을 잇는 작품으로 영상화할 예정이다.",2,국내도서-소설/시/희곡
77,9791167371355,107529341,마지막 연인,"14,400원",800원,찬쉐 저/강영희 역,은행나무,"“누군가는 또 다른 누군가에게 영원히 풀리지 않는 수수께끼죠.”
사랑의 탐구와 해체에 관한 가장 환상적인 해석
국내 초역 노벨문학상 후보 작가 찬쉐의 대표작

20세기 중엽 이래 가장 창조적인 중국 작가로 불리는 찬쉐의 장편소설 『마지막 연인』이 은행나무 세계문학전집 ‘에세(ESSE)’의 제2권으로 출간되었다. 찬쉐는 해외에 가장 많은 작품이 번역·출간된 중국 여성 작가이자 해마다 노벨문학상 후보로 거론되는 작가다.
선봉파 문학의 대표 주자인 찬쉐는 실험적이고 강렬한 언어를 통해 인간의 무의식 세계를 묘사하는 것으로 정평이 나 있다. 어린 시절 문화대혁명을 겪으며 인간의 파괴성과 야만성을 목격한 찬쉐는 중국의 정서와 서구의 모더니즘을 결합한 독특하고 환상적인 문학 세계를 구축했다.",2,국내도서-소설/시/희곡
78,9791168342590,141804558,마천대루,"16,650원",920원,천쉐 저/허유영 역,인플루엔셜,"“이 거대한 빌딩 속에 얼마나 많은 지옥이 감춰져 있을까”
대만을 대표하는 작가 천쉐의 묵직한 역작

* 안젤라베이비 주연 화제의 드라마 [마천대루] 원작 소설
* 이다혜 《씨네21》 기자 강력 추천
* 2024 대만 문화부 번역지원사업 선정도서

대만을 대표하는 작가 천쉐의 장편소설 《마천대루》가 마침내 한국 독자들을 찾아왔다. 스물다섯에 금기에 도전하는 파격적인 작품으로 대만 문단에 신선한 충격을 안겨주며 등장한 천쉐는 올해 데뷔 30주년을 맞는 대만의 중견 작가다. 소설 작품으로는 국내 첫 출간이다. 2020년에 첫 방영된 후 지금도 수많은 이들이 ‘인생 중드’로 꼽는 안젤라베이비 주연 범죄 미스터리 드라마 [마천대루]의 원작 소설 출간을 손꼽아 기다려온 이들에게는 특히 반가운 소식일 것이다.

높이 150미터에 지상 45층, 하늘 높이 솟은 고층 아파트 마천대루에서 한 여자가 숨진 채 발견된다.",1,국내도서-소설/시/희곡
79,9788954625197,13683204,광인일기,"11,700원",650원,루쉰 저/이욱연 역/자오옌녠 판화,문학동네,"희망이란 원래, 
있다고도 할 수 없고 없다고도 할 수 없다. 
그것은 지상의 길과 같다. 
원래 지상에는 길이 없었다. 
가는 사람이 많아지면 길이 되는 것이다.
-「고향」에서

중국 근대문학의 이정표, 중국의 민족혼 루쉰의 대표작을
강렬한 판화와 새로운 번역으로 만난다!

루쉰의 대표작들을 중국 판화계의 거장 자오옌녠의 사실주의적 판화와 루쉰 전공자 이욱연 교수의 새로운 번역으로 읽는 ‘문학동네 루쉰 판화 작품집’. 중국 인민출판사의 ‘자오옌녠 목각 삽화본’을 번역 저본으로 삼아, 그동안 『아Q정전』과 『들풀』을 소개해온 바 있는 ‘문학동네 루쉰 판화 작품집’이 이번에 『광인일기』를 선보인다. 표제작 「광인일기」를 비롯, 루쉰의 첫 소설집 『외침』 수록작 가운데 자오옌녠이 판화로 형상화한 대표 단편 여덟 편이 실려 있다.

루쉰은 중국 현대 목각판화 운동의 개척자이다.",1,국내도서-소설/시/희곡
80,9791160201055,81702083,서유기 1,"13,500원",750원,오승은 저/홍상훈 등역,솔,"원전에 가장 충실한 정본 완역본!
이야기하듯 풀어낸 삼장 일행의 기상천외한 여행기!

중국문학 연구와 대중화에 앞장서온 홍상훈 교수와 공동 번역자들은 풍부한 자료 조사와 깔끔한 번역을 바탕으로 그동안 접하기 어려웠던 원전 『서유기西遊記』를 독자들에게 생생하게 보여준다. 그 덕분에 우리는 익히 알고 있는 ‘삼장법사’와 ‘손오공’, ‘저팔계’, ‘사오정’이 아닌 전혀 다른 성격의 그들을 만나게 된다.

이번 솔출판사의 『서유기』는 창작 당시의 역사적 사실과 시대상을 반영하는 한편 다양한 판본 비교를 통해 원전 『서유기』의 내용을 온전히 되살렸다. 이를 통해 중생 구제를 위해 불경을 찾으러 떠난다는 도식적인 주제 너머의 핵심적인 내용, 즉 삼장법사와 손오공, 저팔계, 사오정을 둘러싼 흥미로운 다양한 에피소드와 더불어 시공간을 초월하는 우리 인간의 현세적 욕망을 적나라하게 보여준다.",1,국내도서-소설/시/희곡
81,9791170524045,127067938,은랑전,"16,200원",900원,켄 리우 저/장성주 역,황금가지,"『종이 동물원』의 작가 켄 리우의 공식 두 번째 SF 단편선
당나라 「섭은낭전」을 SF로 풀어낸 단편 「은랑전」 포함 13편의 SF 단편들.

동시대 가장 주목받는 SF 환상문학 작가 켄 리우의 두 번째 단편집인 『은랑전』이 출간되었다.",2,국내도서-소설/시/희곡
82,9788954683142,105000076,네 마음에 새겨진 이름,"13,050원",720원,디 퍼 저/조은 역,문학동네,"온몸이 펄펄 끓어오르는 첫사랑.
번민과 희열, 분노와 고통이 뒤섞인 청춘의 서툰 날갯짓.
타이완 영화사에 새로운 기록을 세운 영화 [네 마음에 새겨진 이름] 원작소설

2019년 5월 24일. 타이완은 아시아 최초로 동성결혼을 법제화했다. 이듬해 9월, 영화 [네 마음에 새겨진 이름]이 타이완의 극장에서 개봉하고 같은 해 12월 넷플릭스에서 전 세계 독점 공개된다. 영화의 흥행수익은 대만달러 1억 위안, 우리 돈으로 43억 원을 돌파한다. 퀴어영화의 수익이 1억 위안의 선을 넘은 것은 타이완 영화사史에서 최초의 일이다. 이렇듯 많은 이들의 사랑을 받은 영화 [네 마음에 새겨진 이름]이 문학동네에서 소설로 출간되었다. 

1987년 여름. 38년 만에 계엄령이 해제된 타이완. 살얼음판이던 세상은 금서와 금지곡이 풀리고, 다양한 사상과 문화를 포용하며 서서히 변해가는 듯하다. 타이중의 가톨릭계 남자고등학교에 ‘버디’라는 소년이 전학을 온다.",2,국내도서-소설/시/희곡
83,9788967355821,68732969,고독 깊은 곳,"12,600원",700원,하오징팡 저/강초아 역,글항아리,"하오징팡은 현재 중국에서 가장 주목받는 젊은 SF 작가다. 2016년 SF계의 노벨상이라 불리는 최고 권위의 SF 문학상인 휴고상(Hugo Award) 중편소설 부문을 수상하면서 이름이 알려졌다. 한 해 전인 2015년에 류츠신(劉慈欣)이 『삼체三體』로 휴고상 장편소설 부문을 수상한 후 2년 연속 중국 작가의 수상이라 더욱 화제가 되었다. 

『고독 깊은 곳』은 하오징팡이 2010년에서 2016년까지 발표한 중단편소설이 묶어낸 소설집으로, 휴고상 수상작 「접는 도시北京折疊」가 수록된 첫 책이다. 그녀의 소설은 과학기술에 대한 엄격하고 정밀한 설정과 묘사가 특징인 하드 SF보다 인물과 그들의 감정에 집중하면서 이야기를 풀어가는 사회과학 기반의 소프트 SF에 속한다고 볼 수 있다.",2,국내도서-소설/시/희곡
